,,,,,,,Totals,,,,,,,,,,,,,,,,,,,,Shooting,,,,,
Rk,Player,Season,Age,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
4301,Doug McDermott,2014-15,23,CHI,NBA,0,36,0,321,43,107,30,66,13,41,10,15,6,37,43,6,4,1,17,29,109,0.402,0.455,0.317,0.463,0.667,0.48
4302,Mitch McGary,2015-16,23,OKC,NBA,0,20,0,72,11,23,11,19,0,4,4,10,4,14,18,3,1,2,7,10,26,0.478,0.579,0,0.478,0.4,0.474
4303,Trey McKinney-Jones,2017-18,27,IND,NBA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4304,Josh McRoberts,2017-18,30,DAL,NBA,0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,0
4305,Fab Melo,2012-13,22,BOS,NBA,0,6,0,36,3,6,3,6,0,0,1,4,0,3,3,0,2,2,1,7,7,0.5,0.5,,0.5,0.25,0.451
4306,De'Anthony Melton,2018-19,20,PHO,NBA,0,50,31,984,100,256,71,161,29,95,21,28,25,109,134,159,68,23,75,113,250,0.391,0.441,0.305,0.447,0.75,0.466
4307,Pops Mensah-Bonsu,2010-11,27,NOH,NBA,0,7,0,35,1,3,1,3,0,0,0,0,3,8,11,2,0,0,2,11,2,0.333,0.333,,0.333,,0.333
4308,Pops Mensah-Bonsu,2009-10,26,TOT,NBA,0,20,0,120,13,33,13,33,0,0,13,24,16,19,35,3,4,9,10,20,39,0.394,0.394,,0.394,0.542,0.448
4309,Darko Mili_i_,2011-12,26,MIN,NBA,0,29,23,472,59,130,59,130,0,0,16,37,35,62,97,17,9,25,32,59,134,0.454,0.454,,0.454,0.432,0.458
4310,Quincy Miller,2013-14,21,DEN,NBA,0,52,16,789,94,256,64,162,30,94,39,55,36,111,147,26,22,32,48,70,257,0.367,0.395,0.319,0.426,0.709,0.459
4311,Quincy Miller,2012-13,20,DEN,NBA,0,7,0,26,4,12,4,11,0,1,1,2,1,1,2,3,1,0,1,3,9,0.333,0.364,0,0.333,0.5,0.349
4312,Patty Mills,2009-10,21,POR,NBA,0,10,0,38,10,24,8,20,2,4,4,7,1,1,2,5,0,0,4,6,26,0.417,0.4,0.5,0.458,0.571,0.48
4313,Nazr Mohammed,2015-16,38,OKC,NBA,0,5,0,19,3,5,3,5,0,0,2,2,1,3,4,0,0,0,3,4,8,0.6,0.6,,0.6,1,0.68
4314,Malik Monk,2017-18,19,CHO,NBA,0,63,0,854,153,425,70,182,83,243,32,38,8,58,66,91,20,9,49,60,421,0.36,0.385,0.342,0.458,0.842,0.477
4315,Ben Moore,2017-18,22,IND,NBA,0,2,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,,,,,,
4316,Eric Moreland,2014-15,23,SAC,NBA,0,3,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,,1,,1
4317,Eric Moreland,2018-19,27,TOT,NBA,0,5,0,43,3,7,2,6,1,1,0,0,4,16,20,4,1,1,5,9,7,0.429,0.333,1,0.5,,0.5
4318,Eric Moreland,2015-16,24,SAC,NBA,0,8,0,48,3,6,3,6,0,0,2,4,3,8,11,1,0,4,3,4,8,0.5,0.5,,0.5,0.5,0.515
4319,Darius Morris,2013-14,23,TOT,NBA,0,27,0,313,39,96,27,58,12,38,17,26,7,19,26,44,13,0,27,33,107,0.406,0.466,0.316,0.469,0.654,0.498
4320,Adam Morrison,2009-10,25,LAL,NBA,0,31,0,241,32,85,27,64,5,21,5,8,10,22,32,18,3,2,10,17,74,0.376,0.422,0.238,0.406,0.625,0.418
4321,Arnett Moultrie,2013-14,23,PHI,NBA,0,12,2,187,16,38,16,38,0,0,4,5,11,24,35,2,8,4,7,22,36,0.421,0.421,,0.421,0.8,0.448
4322,Emmanuel Mudiay,2017-18,21,TOT,NBA,0,64,14,1245,204,526,157,378,47,148,98,129,26,126,152,206,41,11,113,80,553,0.388,0.415,0.318,0.433,0.76,0.474
4323,Dejounte Murray,2016-17,20,SAS,NBA,0,38,8,322,50,116,41,93,9,23,21,30,6,36,42,48,8,6,38,29,130,0.431,0.441,0.391,0.47,0.7,0.503
4324,Toure' Murry,2013-14,24,NYK,NBA,0,51,0,373,56,129,51,117,5,12,23,39,13,31,44,49,19,1,34,46,140,0.434,0.436,0.417,0.453,0.59,0.479
4325,Hamady N'Diaye,2011-12,25,WAS,NBA,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
4326,Hamady N'Diaye,2013-14,27,SAC,NBA,0,14,0,74,3,9,3,9,0,0,0,1,5,13,18,3,0,4,3,15,6,0.333,0.333,,0.333,0,0.318
4327,Georges Niang,2017-18,24,UTA,NBA,0,9,0,32,4,11,4,7,0,4,1,2,3,6,9,3,2,0,3,1,9,0.364,0.571,0,0.364,0.5,0.379
4328,Lucas Nogueira,2014-15,22,TOR,NBA,0,6,0,23,2,8,2,8,0,0,2,4,2,9,11,1,2,0,2,6,6,0.25,0.25,,0.25,0.5,0.307
4329,Steve Novak,2016-17,33,MIL,NBA,0,8,0,22,2,7,1,1,1,6,0,0,0,3,3,0,0,0,0,1,5,0.286,1,0.167,0.357,,0.357
4330,J.J. O'Brien,2015-16,23,UTA,NBA,0,2,0,6,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,,0,,0
4331,Patrick O'Bryant,2009-10,23,TOR,NBA,0,11,0,51,8,15,8,14,0,1,3,6,2,9,11,1,2,4,5,12,19,0.533,0.571,0,0.533,0.5,0.539
4332,Fabricio Oberto,2010-11,35,POR,NBA,0,5,0,45,3,5,3,5,0,0,1,2,3,4,7,0,0,0,3,10,7,0.6,0.6,,0.6,0.5,0.595
4333,Daniel Ochefu,2016-17,23,WAS,NBA,0,19,0,75,12,27,12,27,0,0,0,2,5,17,22,3,2,0,3,17,24,0.444,0.444,,0.444,0,0.43
4334,Mehmet Okur,2011-12,32,NJN,NBA,0,17,14,454,52,139,29,67,23,72,3,5,22,59,81,30,9,5,25,45,130,0.374,0.433,0.319,0.457,0.6,0.46
4335,Arinze Onuaku,2016-17,29,ORL,NBA,0,8,0,28,2,4,2,4,0,0,0,0,2,4,6,2,0,1,2,3,4,0.5,0.5,,0.5,,0.5
4336,Arinze Onuaku,2013-14,26,TOT,NBA,0,5,0,30,1,5,1,5,0,0,1,2,2,6,8,3,0,0,1,3,3,0.2,0.2,,0.2,0.5,0.255
4337,Marcus Paige,2017-18,24,CHO,NBA,0,5,0,28,4,14,2,6,2,8,2,2,0,4,4,3,0,0,0,0,12,0.286,0.333,0.25,0.357,1,0.403
4338,Georgios Papagiannis,2017-18,20,TOT,NBA,0,17,0,122,18,42,18,42,0,0,0,0,13,24,37,9,4,6,8,12,36,0.429,0.429,,0.429,,0.429
4339,Jeremy Pargo,2012-13,26,TOT,NBA,0,39,11,655,99,250,74,176,25,74,42,62,8,41,49,92,13,2,50,46,265,0.396,0.42,0.338,0.446,0.677,0.478
4340,Chandler Parsons,2018-19,30,MEM,NBA,0,25,3,496,68,182,39,88,29,94,22,25,4,66,70,43,19,5,32,45,187,0.374,0.443,0.309,0.453,0.88,0.484
4341,Justin Patton,2017-18,20,MIN,NBA,0,1,0,4,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0.5,0.5,,0.5,,0.5
4342,Justin Patton,2018-19,21,PHI,NBA,0,3,0,21,2,7,2,5,0,2,1,2,2,4,6,3,2,0,0,5,5,0.286,0.4,0,0.286,0.5,0.317
4343,Kendrick Perkins,2017-18,33,CLE,NBA,0,1,0,15,1,2,1,2,0,0,1,2,0,1,1,2,1,0,1,1,3,0.5,0.5,,0.5,0.5,0.521
4344,Morris Peterson,2010-11,33,OKC,NBA,0,4,0,23,2,5,2,4,0,1,0,0,0,3,3,1,0,0,0,5,4,0.4,0.5,0,0.4,,0.4
4345,Mickaël Piétrus,2012-13,30,TOR,NBA,0,19,16,386,34,98,14,34,20,64,12,18,5,31,36,9,12,6,16,33,100,0.347,0.412,0.313,0.449,0.667,0.472
4346,Theo Pinson,2018-19,23,BRK,NBA,0,18,0,211,25,73,13,27,12,46,19,22,4,32,36,21,6,0,18,15,81,0.342,0.481,0.261,0.425,0.864,0.49
4347,Dexter Pittman,2013-14,25,ATL,NBA,0,2,0,3,0,1,0,1,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,,0,0,0
4348,Miles Plumlee,2012-13,24,IND,NBA,0,14,0,55,5,21,5,21,0,0,3,4,12,10,22,2,0,3,3,5,13,0.238,0.238,,0.238,0.75,0.286
4349,Otto Porter,2013-14,20,WAS,NBA,0,37,0,319,33,91,29,70,4,21,8,12,21,36,57,10,8,1,14,26,78,0.363,0.414,0.19,0.385,0.667,0.405
4350,Josh Powell,2013-14,31,HOU,NBA,0,1,0,19,2,6,2,6,0,0,0,0,0,5,5,0,0,1,1,1,4,0.333,0.333,,0.333,,0.333
4351,Josh Powell,2009-10,27,LAL,NBA,0,63,0,581,71,194,64,178,7,16,20,31,44,72,116,35,9,6,33,71,169,0.366,0.36,0.438,0.384,0.645,0.407
4352,A.J. Price,2013-14,27,MIN,NBA,0,28,0,99,19,46,13,24,6,22,0,2,1,9,10,13,1,0,7,5,44,0.413,0.542,0.273,0.478,0,0.469
4353,Ronnie Price,2016-17,33,PHO,NBA,0,14,0,134,4,24,1,7,3,17,3,4,3,8,11,18,11,1,3,14,14,0.167,0.143,0.176,0.229,0.75,0.272
4354,Joel Przybilla,2012-13,33,MIL,NBA,0,12,1,68,1,4,1,4,0,0,0,2,5,16,21,4,1,2,4,10,2,0.25,0.25,,0.25,0,0.205
4355,Jacob Pullen,2017-18,28,PHI,NBA,0,3,0,6,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0.5,1,0,0.5,,0.5
4356,Zhou Qi,2018-19,23,HOU,NBA,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,1,,1
4357,Tim Quarterman,2017-18,23,HOU,NBA,0,3,0,13,1,3,1,1,0,2,2,2,0,3,3,1,0,0,2,1,4,0.333,1,0,0.333,1,0.515
4358,Vladimir Radmanovi_,2009-10,29,TOT,NBA,0,41,20,891,103,273,73,165,30,108,20,27,51,127,178,45,29,7,44,97,256,0.377,0.442,0.278,0.432,0.741,0.449
4359,Miroslav Raduljica,2014-15,27,MIN,NBA,0,5,0,23,3,8,3,8,0,0,2,2,2,3,5,0,1,0,2,8,8,0.375,0.375,,0.375,1,0.45
4360,Shavlik Randolph,2009-10,26,TOT,NBA,0,6,0,53,6,18,6,18,0,0,2,2,7,7,14,1,1,1,3,9,14,0.333,0.333,,0.333,1,0.371
4361,Shavlik Randolph,2014-15,31,TOT,NBA,0,21,0,126,9,35,9,30,0,5,6,12,16,22,38,4,5,3,3,16,24,0.257,0.3,0,0.257,0.5,0.298
4362,Theo Ratliff,2010-11,37,LAL,NBA,0,10,0,71,1,6,1,6,0,0,0,2,6,7,13,3,2,5,3,7,2,0.167,0.167,,0.167,0,0.145
4363,Devin Robinson,2017-18,22,WAS,NBA,0,1,0,13,1,3,1,3,0,0,0,0,2,3,5,0,1,0,0,2,2,0.333,0.333,,0.333,,0.333
4364,Nate Robinson,2015-16,31,NOP,NBA,0,2,1,23,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,5,0,0,,0,0,,0
4365,Quinton Ross,2010-11,29,NJN,NBA,0,36,4,353,26,59,26,56,0,3,5,14,10,20,30,10,3,6,7,40,57,0.441,0.464,0,0.441,0.357,0.437
4366,Brandon Roy,2012-13,28,MIN,NBA,0,5,5,122,11,35,11,26,0,9,7,10,3,11,14,23,3,0,7,5,29,0.314,0.423,0,0.314,0.7,0.368
4367,Brandon Rush,2012-13,27,GSW,NBA,0,2,0,25,6,9,6,7,0,2,2,3,0,1,1,2,0,0,3,5,14,0.667,0.857,0,0.667,0.667,0.678
4368,Kareem Rush,2009-10,29,LAC,NBA,0,7,0,58,4,11,3,8,1,3,0,0,1,5,6,4,2,3,3,8,9,0.364,0.375,0.333,0.409,,0.409
4369,D'Angelo Russell,2015-16,19,LAL,NBA,0,80,48,2259,392,956,262,586,130,370,140,190,47,227,274,266,93,13,196,142,1054,0.41,0.447,0.351,0.478,0.737,0.507
4370,Brandon Sampson,2018-19,21,CHI,NBA,0,14,2,214,28,60,17,31,11,29,4,6,3,13,16,10,8,3,12,19,71,0.467,0.548,0.379,0.558,0.667,0.567
4371,Samardo Samuels,2010-11,22,CLE,NBA,0,37,10,701,110,241,110,238,0,3,68,110,75,83,158,17,15,18,53,88,288,0.456,0.462,0,0.456,0.618,0.498
4372,Larry Sanders,2016-17,28,CLE,NBA,0,5,0,13,1,4,1,4,0,0,2,2,3,1,4,0,1,1,2,5,4,0.25,0.25,,0.25,1,0.41
4373,Tornike Shengelia,2012-13,21,BRK,NBA,0,19,0,93,10,23,9,21,1,2,9,16,9,14,23,3,3,1,11,11,30,0.435,0.429,0.5,0.457,0.563,0.499
4374,Iman Shumpert,2017-18,27,CLE,NBA,0,14,6,276,22,58,15,32,7,26,11,15,7,34,41,17,9,4,16,22,62,0.379,0.469,0.269,0.44,0.733,0.48
4375,Jordan Sibert,2018-19,26,ATL,NBA,0,1,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,,1,1.5,,1.5
4376,Xavier Silas,2017-18,30,BOS,NBA,0,2,0,7,0,3,0,1,0,2,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,,0
4377,Bobby Simmons,2010-11,30,SAS,NBA,0,2,0,16,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,,0,0,,0
4378,Kobi Simmons,2018-19,21,CLE,NBA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4379,Henry Sims,2012-13,22,NOH,NBA,0,2,0,5,2,3,2,3,0,0,0,0,2,0,2,0,0,0,1,1,4,0.667,0.667,,0.667,,0.667
4380,Kyle Singler,2017-18,29,OKC,NBA,0,12,0,59,7,21,5,16,2,5,7,13,1,9,10,2,1,0,3,4,23,0.333,0.313,0.4,0.381,0.538,0.43
4381,Brian Skinner,2010-11,34,MIL,NBA,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4382,Brian Skinner,2011-12,35,MEM,NBA,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0
4383,Brian Skinner,2009-10,33,LAC,NBA,0,16,1,123,10,25,10,25,0,0,6,8,9,18,27,0,3,4,7,20,26,0.4,0.4,,0.4,0.75,0.456
4384,Chris Smith,2013-14,26,NYK,NBA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
4385,Dennis Smith,2018-19,21,TOT,NBA,0,53,50,1508,278,650,211,442,67,208,99,156,32,123,155,252,67,20,154,129,722,0.428,0.477,0.322,0.479,0.635,0.502
4386,Jason Smith,2017-18,31,WAS,NBA,0,33,2,285,45,115,41,83,4,32,19,21,18,35,53,14,3,13,16,44,113,0.391,0.494,0.125,0.409,0.905,0.455
4387,Jerry Smith,2011-12,24,NJN,NBA,0,5,0,46,3,14,2,8,1,6,0,0,2,5,7,4,5,0,0,5,7,0.214,0.25,0.167,0.25,,0.25
4388,Josh Smith,2015-16,30,TOT,NBA,0,55,7,880,127,349,86,206,41,143,37,67,51,141,192,90,34,47,77,118,332,0.364,0.417,0.287,0.423,0.552,0.439
4389,Josh Smith,2017-18,32,NOP,NBA,0,3,0,12,1,4,1,4,0,0,0,0,3,1,4,0,0,0,0,3,2,0.25,0.25,,0.25,,0.25
4390,Darius Songaila,2010-11,32,PHI,NBA,0,10,0,71,7,15,7,15,0,0,2,4,2,8,10,2,0,0,4,16,16,0.467,0.467,,0.467,0.5,0.477
4391,James Southerland,2013-14,23,TOT,NBA,0,4,0,30,5,15,2,9,3,6,1,2,0,8,8,0,1,2,1,3,14,0.333,0.222,0.5,0.433,0.5,0.441
4392,Jerry Stackhouse,2010-11,36,MIA,NBA,0,7,1,50,3,12,2,8,1,4,5,7,1,6,7,3,0,2,2,3,12,0.25,0.25,0.25,0.292,0.714,0.398
4393,D.J. Stephens,2018-19,28,MEM,NBA,0,1,0,7,1,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0.5,0.5,,0.5,,0.5
4394,D.J. Stephens,2013-14,23,MIL,NBA,0,3,0,15,3,7,3,7,0,0,1,1,1,4,5,0,0,0,0,0,7,0.429,0.429,,0.429,1,0.47
4395,David Stockton,2014-15,23,SAC,NBA,0,3,0,33,2,6,1,4,1,2,3,6,0,2,2,9,2,0,4,1,8,0.333,0.25,0.5,0.417,0.5,0.463
4396,DaJuan Summers,2009-10,22,DET,NBA,0,44,0,405,46,130,31,88,15,42,27,38,14,31,45,16,8,7,16,52,134,0.354,0.352,0.357,0.412,0.711,0.457
4397,DaJuan Summers,2012-13,25,LAC,NBA,0,2,0,7,1,4,1,4,0,0,0,0,0,2,2,1,0,0,0,0,2,0.25,0.25,,0.25,,0.25
4398,Edmond Sumner,2017-18,22,IND,NBA,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,,1,,1
4399,Caleb Swanigan,2017-18,20,POR,NBA,0,27,3,189,24,60,23,52,1,8,12,18,15,39,54,14,5,3,18,37,61,0.4,0.442,0.125,0.408,0.667,0.449
4400,Pape Sy,2010-11,22,ATL,NBA,0,3,0,21,2,6,2,5,0,1,3,3,2,1,3,2,1,0,3,1,7,0.333,0.4,0,0.333,1,0.478